,filename_roi,Trajectory,file name,roi,group
72889,Traj_221118_Uninfected_lo_GEM002.csv-17,9930,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72890,Traj_221118_Uninfected_lo_GEM002.csv-17,9953,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72891,Traj_221118_Uninfected_lo_GEM002.csv-17,10176,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72892,Traj_221118_Uninfected_lo_GEM002.csv-17,10687,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72893,Traj_221118_Uninfected_lo_GEM002.csv-17,10835,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72894,Traj_221118_Uninfected_lo_GEM002.csv-17,11369,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72895,Traj_221118_Uninfected_lo_GEM002.csv-17,11371,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72896,Traj_221118_Uninfected_lo_GEM002.csv-17,12124,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72897,Traj_221118_Uninfected_lo_GEM002.csv-17,12284,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72898,Traj_221118_Uninfected_lo_GEM002.csv-17,12319,Traj_221118_Uninfected_lo_GEM002.csv,17,Uninfected
72916,Traj_221118_Uninfected_lo_GEM002.csv-22,233,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72917,Traj_221118_Uninfected_lo_GEM002.csv-22,267,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72918,Traj_221118_Uninfected_lo_GEM002.csv-22,279,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72919,Traj_221118_Uninfected_lo_GEM002.csv-22,290,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72920,Traj_221118_Uninfected_lo_GEM002.csv-22,794,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72921,Traj_221118_Uninfected_lo_GEM002.csv-22,795,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72922,Traj_221118_Uninfected_lo_GEM002.csv-22,1114,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72923,Traj_221118_Uninfected_lo_GEM002.csv-22,1221,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72924,Traj_221118_Uninfected_lo_GEM002.csv-22,1484,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72925,Traj_221118_Uninfected_lo_GEM002.csv-22,1620,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72926,Traj_221118_Uninfected_lo_GEM002.csv-22,1715,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72927,Traj_221118_Uninfected_lo_GEM002.csv-22,2144,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72928,Traj_221118_Uninfected_lo_GEM002.csv-22,2279,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
